# Temps	MSD_moyen	Sim_0	Sim_1	Sim_2	Sim_3	Sim_4	Sim_5	Sim_6	Sim_7	Sim_8	Sim_9	Sim_10	Sim_11	Sim_12	Sim_13	Sim_14	Sim_15	Sim_16	Sim_17	Sim_18	Sim_19
8.090000e+02	1.335039e+00	7.570908e-01	1.018195e+00	1.080296e+00	1.001147e+00	1.434927e-01	9.025514e-02	2.772235e+00	7.739052e-01	3.221025e+00	5.146971e+00	4.981784e-01	4.151168e-01	6.687866e-02	2.139270e-01	1.869620e+00	3.890013e+00	2.869122e+00	1.635650e-01	5.441546e-01	1.655870e-01
8.100000e+02	1.334553e+00	7.613987e-01	1.022476e+00	1.078848e+00	9.949571e-01	1.438514e-01	8.759140e-02	2.773131e+00	7.775480e-01	3.231134e+00	5.129291e+00	4.977663e-01	4.109623e-01	6.751544e-02	2.135493e-01	1.876997e+00	3.887172e+00	2.863261e+00	1.653788e-01	5.414153e-01	1.668196e-01
8.110000e+02	1.334451e+00	7.655009e-01	1.026080e+00	1.081364e+00	9.893376e-01	1.438908e-01	8.522056e-02	2.770960e+00	7.804890e-01	3.241365e+00	5.117619e+00	4.974700e-01	4.069723e-01	6.814922e-02	2.141255e-01	1.885316e+00	3.884721e+00	2.854996e+00	1.677043e-01	5.402906e-01	1.674488e-01
8.120000e+02	1.334199e+00	7.689177e-01	1.030218e+00	1.085598e+00	9.834744e-01	1.432518e-01	8.295732e-02	2.767488e+00	7.822819e-01	3.251246e+00	5.109593e+00	4.963120e-01	4.039868e-01	6.855859e-02	2.150334e-01	1.891998e+00	3.880701e+00	2.846442e+00	1.698950e-01	5.381976e-01	1.678328e-01
8.130000e+02	1.333222e+00	7.714816e-01	1.035056e+00	1.090971e+00	9.783568e-01	1.419836e-01	8.114905e-02	2.762979e+00	7.841356e-01	3.261068e+00	5.095111e+00	4.933492e-01	4.021186e-01	6.928843e-02	2.162880e-01	1.895665e+00	3.874905e+00	2.837833e+00	1.708704e-01	5.337989e-01	1.680332e-01
8.140000e+02	1.332417e+00	7.726751e-01	1.039754e+00	1.096469e+00	9.740281e-01	1.407747e-01	8.001477e-02	2.761664e+00	7.878945e-01	3.271066e+00	5.077937e+00	4.901150e-01	4.002641e-01	7.015698e-02	2.176105e-01	1.898068e+00	3.870337e+00	2.831727e+00	1.711010e-01	5.282221e-01	1.684589e-01
8.150000e+02	1.332025e+00	7.729404e-01	1.044882e+00	1.101546e+00	9.686353e-01	1.397247e-01	7.925540e-02	2.767167e+00	7.921750e-01	3.279077e+00	5.059438e+00	4.878912e-01	3.983814e-01	7.063843e-02	2.182272e-01	1.900308e+00	3.868932e+00	2.828895e+00	1.709822e-01	5.226379e-01	1.687627e-01
8.160000e+02	1.332211e+00	7.727407e-01	1.050768e+00	1.107599e+00	9.625317e-01	1.391811e-01	7.892907e-02	2.778522e+00	7.972773e-01	3.287325e+00	5.041176e+00	4.861402e-01	3.975519e-01	7.083112e-02	2.184962e-01	1.900398e+00	3.870312e+00	2.829183e+00	1.707296e-01	5.162827e-01	1.682525e-01
8.170000e+02	1.333245e+00	7.721851e-01	1.058099e+00	1.115042e+00	9.573427e-01	1.393512e-01	7.915056e-02	2.794945e+00	8.015973e-01	3.296980e+00	5.025880e+00	4.837403e-01	3.976517e-01	7.130848e-02	2.190207e-01	1.899566e+00	3.874220e+00	2.830491e+00	1.710712e-01	5.096823e-01	1.675679e-01
8.180000e+02	1.334598e+00	7.724965e-01	1.065037e+00	1.124374e+00	9.525806e-01	1.395407e-01	7.949193e-02	2.813830e+00	8.035866e-01	3.308218e+00	5.011111e+00	4.819900e-01	3.982005e-01	7.203064e-02	2.195084e-01	1.897870e+00	3.879694e+00	2.829638e+00	1.715747e-01	5.038975e-01	1.672964e-01
8.190000e+02	1.335337e+00	7.728975e-01	1.070333e+00	1.134105e+00	9.463588e-01	1.393460e-01	7.971566e-02	2.831627e+00	8.044344e-01	3.318043e+00	4.993676e+00	4.811914e-01	3.986988e-01	7.218283e-02	2.196452e-01	1.894711e+00	3.883743e+00	2.828356e+00	1.720733e-01	4.979190e-01	1.676746e-01
8.200000e+02	1.335709e+00	7.728745e-01	1.074925e+00	1.141741e+00	9.390537e-01	1.391469e-01	8.004371e-02	2.850373e+00	8.052000e-01	3.324358e+00	4.972496e+00	4.804304e-01	3.992332e-01	7.144497e-02	2.198436e-01	1.893683e+00	3.887608e+00	2.828001e+00	1.730794e-01	4.924895e-01	1.681477e-01
8.210000e+02	1.336108e+00	7.748214e-01	1.079912e+00	1.148852e+00	9.317196e-01	1.390727e-01	8.040511e-02	2.867063e+00	8.074063e-01	3.329246e+00	4.950337e+00	4.811111e-01	3.983282e-01	7.064048e-02	2.199845e-01	1.895903e+00	3.891445e+00	2.825923e+00	1.741645e-01	4.871967e-01	1.686309e-01
8.220000e+02	1.336647e+00	7.780308e-01	1.086014e+00	1.157339e+00	9.246612e-01	1.390527e-01	8.052143e-02	2.880856e+00	8.123221e-01	3.334160e+00	4.930460e+00	4.822373e-01	3.952666e-01	7.008976e-02	2.193724e-01	1.898125e+00	3.895347e+00	2.824126e+00	1.751848e-01	4.805348e-01	1.692294e-01
8.230000e+02	1.337659e+00	7.804917e-01	1.092251e+00	1.164894e+00	9.182930e-01	1.396359e-01	8.066574e-02	2.897162e+00	8.202123e-01	3.341843e+00	4.915276e+00	4.834697e-01	3.915260e-01	6.977354e-02	2.178992e-01	1.900013e+00	3.898774e+00	2.820193e+00	1.764446e-01	4.746296e-01	1.697386e-01
8.240000e+02	1.338768e+00	7.837512e-01	1.098309e+00	1.171370e+00	9.133559e-01	1.406862e-01	8.051417e-02	2.912415e+00	8.296420e-01	3.351239e+00	4.902824e+00	4.857263e-01	3.882957e-01	6.937680e-02	2.158338e-01	1.901671e+00	3.899774e+00	2.813468e+00	1.771078e-01	4.703750e-01	1.696153e-01
8.250000e+02	1.339729e+00	7.880160e-01	1.103915e+00	1.176976e+00	9.100381e-01	1.416288e-01	7.971723e-02	2.925003e+00	8.400554e-01	3.359846e+00	4.890294e+00	4.873647e-01	3.856391e-01	6.933956e-02	2.133859e-01	1.901977e+00	3.900692e+00	2.807708e+00	1.772485e-01	4.666513e-01	1.690841e-01
8.260000e+02	1.340527e+00	7.921860e-01	1.108671e+00	1.181580e+00	9.055096e-01	1.421824e-01	7.872510e-02	2.936760e+00	8.513812e-01	3.365975e+00	4.878597e+00	4.877321e-01	3.828038e-01	7.003355e-02	2.101607e-01	1.901870e+00	3.902711e+00	2.802664e+00	1.784999e-01	4.637525e-01	1.687514e-01
8.270000e+02	1.340516e+00	7.970076e-01	1.113713e+00	1.184639e+00	8.994206e-01	1.421898e-01	7.791516e-02	2.944725e+00	8.617412e-01	3.369361e+00	4.867178e+00	4.884529e-01	3.798333e-01	7.079582e-02	2.064880e-01	1.899438e+00	3.900876e+00	2.796934e+00	1.804910e-01	4.608935e-01	1.682180e-01
8.280000e+02	1.339821e+00	8.025378e-01	1.118132e+00	1.186121e+00	8.935850e-01	1.420350e-01	7.715738e-02	2.952149e+00	8.714755e-01	3.371823e+00	4.853013e+00	4.895230e-01	3.769002e-01	7.121235e-02	2.036572e-01	1.895175e+00	3.896398e+00	2.788852e+00	1.819895e-01	4.573400e-01	1.673383e-01
8.290000e+02	1.339695e+00	8.080573e-01	1.122648e+00	1.188802e+00	8.881704e-01	1.413507e-01	7.576972e-02	2.962549e+00	8.824381e-01	3.373941e+00	4.838282e+00	4.895583e-01	3.731955e-01	7.163656e-02	2.022126e-01	1.895207e+00	3.894722e+00	2.781609e+00	1.832346e-01	4.542418e-01	1.662636e-01
8.300000e+02	1.340415e+00	8.140507e-01	1.128309e+00	1.194012e+00	8.826062e-01	1.397325e-01	7.370722e-02	2.975991e+00	8.930508e-01	3.377756e+00	4.826999e+00	4.893851e-01	3.675681e-01	7.179867e-02	2.018678e-01	1.899325e+00	3.892886e+00	2.778156e+00	1.845260e-01	4.515647e-01	1.650130e-01
8.310000e+02	1.341158e+00	8.211227e-01	1.133811e+00	1.201759e+00	8.760761e-01	1.377316e-01	7.198097e-02	2.992219e+00	9.017987e-01	3.381026e+00	4.815890e+00	4.882724e-01	3.614689e-01	7.147198e-02	2.022272e-01	1.901680e+00	3.890497e+00	2.775758e+00	1.854157e-01	4.491494e-01	1.637999e-01
8.320000e+02	1.341680e+00	8.267783e-01	1.140385e+00	1.209737e+00	8.697504e-01	1.361958e-01	7.090356e-02	3.010037e+00	9.089920e-01	3.381343e+00	4.801945e+00	4.846607e-01	3.560170e-01	7.113565e-02	2.028816e-01	1.902419e+00	3.890353e+00	2.774268e+00	1.856955e-01	4.473873e-01	1.627100e-01
8.330000e+02	1.342678e+00	8.318837e-01	1.147011e+00	1.217774e+00	8.642809e-01	1.353472e-01	6.955189e-02	3.029320e+00	9.155249e-01	3.383725e+00	4.786512e+00	4.804812e-01	3.509329e-01	7.049228e-02	2.035860e-01	1.905192e+00	3.895571e+00	2.771710e+00	1.862834e-01	4.462476e-01	1.621280e-01
8.340000e+02	1.343913e+00	8.381009e-01	1.151262e+00	1.227846e+00	8.592813e-01	1.349433e-01	6.796536e-02	3.047723e+00	9.214315e-01	3.389679e+00	4.773532e+00	4.760409e-01	3.460223e-01	6.981010e-02	2.041895e-01	1.907167e+00	3.900670e+00	2.767007e+00	1.876607e-01	4.458577e-01	1.620750e-01
8.350000e+02	1.345083e+00	8.443501e-01	1.155201e+00	1.238237e+00	8.551279e-01	1.344239e-01	6.654091e-02	3.061994e+00	9.265436e-01	3.399197e+00	4.764451e+00	4.708481e-01	3.407971e-01	6.927199e-02	2.048165e-01	1.908035e+00	3.901720e+00	2.762105e+00	1.888619e-01	4.468662e-01	1.622612e-01
8.360000e+02	1.346056e+00	8.497422e-01	1.159363e+00	1.248848e+00	8.508149e-01	1.330641e-01	6.500941e-02	3.075802e+00	9.302399e-01	3.410664e+00	4.755610e+00	4.663937e-01	3.352995e-01	6.812820e-02	2.051902e-01	1.908677e+00	3.902702e+00	2.755742e+00	1.894082e-01	4.475091e-01	1.629050e-01
8.370000e+02	1.346147e+00	8.534560e-01	1.161606e+00	1.259518e+00	8.465718e-01	1.315425e-01	6.330950e-02	3.090462e+00	9.323350e-01	3.420060e+00	4.744087e+00	4.633958e-01	3.303596e-01	6.630459e-02	2.059588e-01	1.905774e+00	3.900970e+00	2.747768e+00	1.892120e-01	4.466448e-01	1.636062e-01
8.380000e+02	1.345728e+00	8.559753e-01	1.163498e+00	1.269164e+00	8.438704e-01	1.303444e-01	6.151341e-02	3.100785e+00	9.343294e-01	3.427445e+00	4.731352e+00	4.609002e-01	3.266220e-01	6.468209e-02	2.068664e-01	1.899907e+00	3.899197e+00	2.739472e+00	1.880434e-01	4.461647e-01	1.644214e-01
8.390000e+02	1.345797e+00	8.588986e-01	1.168774e+00	1.281028e+00	8.441048e-01	1.293104e-01	5.941139e-02	3.107390e+00	9.372320e-01	3.435286e+00	4.718256e+00	4.591402e-01	3.231103e-01	6.336823e-02	2.073342e-01	1.893583e+00	3.901482e+00	2.730336e+00	1.862288e-01	4.459200e-01	1.657440e-01
8.400000e+02	1.346628e+00	8.606216e-01	1.174170e+00	1.293955e+00	8.454067e-01	1.281189e-01	5.719470e-02	3.114472e+00	9.427539e-01	3.443120e+00	4.706956e+00	4.593989e-01	3.202066e-01	6.201208e-02	2.084663e-01	1.890123e+00	3.907972e+00	2.720564e+00	1.845091e-01	4.455320e-01	1.670011e-01
8.410000e+02	1.347450e+00	8.607966e-01	1.178512e+00	1.303607e+00	8.449647e-01	1.264149e-01	5.475386e-02	3.122374e+00	9.503942e-01	3.449875e+00	4.695148e+00	4.609237e-01	3.186472e-01	6.046482e-02	2.104673e-01	1.889069e+00	3.914253e+00	2.710582e+00	1.833664e-01	4.462022e-01	1.681808e-01
8.420000e+02	1.348060e+00	8.605935e-01	1.185484e+00	1.311467e+00	8.449390e-01	1.245227e-01	5.179334e-02	3.130165e+00	9.579789e-01	3.455369e+00	4.681943e+00	4.631397e-01	3.180848e-01	5.896129e-02	2.127436e-01	1.887256e+00	3.914740e+00	2.702012e+00	1.829276e-01	4.475437e-01	1.695335e-01
8.430000e+02	1.348619e+00	8.595382e-01	1.194697e+00	1.320348e+00	8.478226e-01	1.226717e-01	4.849807e-02	3.136687e+00	9.653840e-01	3.455589e+00	4.674633e+00	4.653095e-01	3.175316e-01	5.759022e-02	2.148196e-01	1.883083e+00	3.911403e+00	2.693689e+00	1.830709e-01	4.490223e-01	1.709839e-01
8.440000e+02	1.348902e+00	8.589100e-01	1.201815e+00	1.328153e+00	8.514842e-01	1.205911e-01	4.575926e-02	3.141976e+00	9.723005e-01	3.451598e+00	4.670786e+00	4.676064e-01	3.157753e-01	5.624535e-02	2.170087e-01	1.876370e+00	3.909600e+00	2.684481e+00	1.835594e-01	4.510811e-01	1.729321e-01
8.450000e+02	1.349658e+00	8.592268e-01	1.207358e+00	1.335429e+00	8.537964e-01	1.183548e-01	4.380459e-02	3.147829e+00	9.778429e-01	3.450484e+00	4.668047e+00	4.707101e-01	3.132430e-01	5.540095e-02	2.196610e-01	1.869557e+00	3.912852e+00	2.676104e+00	1.843211e-01	4.541973e-01	1.749328e-01
8.460000e+02	1.350952e+00	8.597487e-01	1.212977e+00	1.342647e+00	8.549203e-01	1.161180e-01	4.221440e-02	3.154878e+00	9.837934e-01	3.453350e+00	4.669125e+00	4.738844e-01	3.108843e-01	5.486816e-02	2.219374e-01	1.863765e+00	3.917033e+00	2.668608e+00	1.851921e-01	4.563797e-01	1.767261e-01
8.470000e+02	1.351842e+00	8.589015e-01	1.218367e+00	1.351002e+00	8.552514e-01	1.143755e-01	4.056936e-02	3.163692e+00	9.889910e-01	3.453080e+00	4.669929e+00	4.764946e-01	3.089314e-01	5.437883e-02	2.237037e-01	1.860324e+00	3.917223e+00	2.660315e+00	1.865266e-01	4.566891e-01	1.780867e-01
8.480000e+02	1.352315e+00	8.575590e-01	1.223550e+00	1.362812e+00	8.545337e-01	1.129507e-01	3.888706e-02	3.174686e+00	9.928242e-01	3.449276e+00	4.671267e+00	4.786736e-01	3.076479e-01	5.424971e-02	2.254325e-01	1.857815e+00	3.913820e+00	2.648400e+00	1.877160e-01	4.557181e-01	1.784770e-01
8.490000e+02	1.352929e+00	8.575376e-01	1.229375e+00	1.376015e+00	8.550011e-01	1.110970e-01	3.734774e-02	3.185384e+00	9.990026e-01	3.444452e+00	4.672977e+00	4.819368e-01	3.055354e-01	5.477160e-02	2.279143e-01	1.855399e+00	3.909550e+00	2.634758e+00	1.880952e-01	4.543017e-01	1.781303e-01
8.500000e+02	1.353398e+00	8.578949e-01	1.237059e+00	1.388611e+00	8.569901e-01	1.083748e-01	3.631922e-02	3.195206e+00	1.005530e+00	3.437218e+00	4.671704e+00	4.859683e-01	3.027944e-01	5.557324e-02	2.304591e-01	1.853699e+00	3.901875e+00	2.624116e+00	1.882618e-01	4.526685e-01	1.776433e-01
8.510000e+02	1.353188e+00	8.582442e-01	1.245104e+00	1.400537e+00	8.589709e-01	1.046706e-01	3.571492e-02	3.207503e+00	1.008618e+00	3.430484e+00	4.665478e+00	4.889453e-01	3.011190e-01	5.620076e-02	2.321074e-01	1.848181e+00	3.889678e+00	2.615756e+00	1.890532e-01	4.509101e-01	1.764925e-01
8.520000e+02	1.352295e+00	8.597266e-01	1.250618e+00	1.410394e+00	8.610946e-01	1.008028e-01	3.518081e-02	3.219861e+00	1.009884e+00	3.425165e+00	4.655944e+00	4.901983e-01	2.997835e-01	5.629395e-02	2.339084e-01	1.839169e+00	3.877214e+00	2.606942e+00	1.899064e-01	4.490817e-01	1.747236e-01
8.530000e+02	1.351543e+00	8.623999e-01	1.256284e+00	1.418172e+00	8.631342e-01	9.808756e-02	3.477939e-02	3.229600e+00	1.011240e+00	3.420088e+00	4.646994e+00	4.906770e-01	2.986317e-01	5.578058e-02	2.360768e-01	1.831113e+00	3.868910e+00	2.598030e+00	1.900328e-01	4.473947e-01	1.734336e-01
8.540000e+02	1.351877e+00	8.661214e-01	1.264292e+00	1.425863e+00	8.649940e-01	9.631735e-02	3.423618e-02	3.238906e+00	1.014646e+00	3.416448e+00	4.641475e+00	4.923104e-01	2.965812e-01	5.525358e-02	2.382850e-01	1.827552e+00	3.863158e+00	2.591979e+00	1.894731e-01	4.473235e-01	1.723289e-01
8.550000e+02	1.352833e+00	8.712483e-01	1.271454e+00	1.430797e+00	8.654329e-01	9.462899e-02	3.337617e-02	3.250106e+00	1.021155e+00	3.414136e+00	4.637954e+00	4.944092e-01	2.937661e-01	5.496815e-02	2.408725e-01	1.825713e+00	3.860356e+00	2.587518e+00	1.889175e-01	4.485739e-01	1.712700e-01
8.560000e+02	1.353746e+00	8.773483e-01	1.276512e+00	1.432821e+00	8.640012e-01	9.286446e-02	3.237504e-02	3.262322e+00	1.027962e+00	3.413180e+00	4.634910e+00	4.965413e-01	2.913287e-01	5.493446e-02	2.432246e-01	1.822961e+00	3.860765e+00	2.582020e+00	1.884408e-01	4.494875e-01	1.709121e-01
8.570000e+02	1.354230e+00	8.833442e-01	1.277841e+00	1.433658e+00	8.614595e-01	9.082960e-02	3.134908e-02	3.273077e+00	1.032871e+00	3.412221e+00	4.631839e+00	4.995971e-01	2.888336e-01	5.479111e-02	2.452056e-01	1.818478e+00	3.863093e+00	2.576885e+00	1.883701e-01	4.505131e-01	1.703490e-01
8.580000e+02	1.354113e+00	8.870427e-01	1.276096e+00	1.435324e+00	8.588794e-01	8.878785e-02	3.043352e-02	3.281243e+00	1.036066e+00	3.409083e+00	4.629249e+00	5.024875e-01	2.868931e-01	5.425428e-02	2.479925e-01	1.812379e+00	3.866806e+00	2.568705e+00	1.886839e-01	4.527367e-01	1.691160e-01
8.590000e+02	1.353947e+00	8.876401e-01	1.275488e+00	1.439022e+00	8.563502e-01	8.708124e-02	2.989854e-02	3.289625e+00	1.037147e+00	3.408411e+00	4.629183e+00	5.038338e-01	2.855839e-01	5.369992e-02	2.513681e-01	1.807065e+00	3.869390e+00	2.556125e+00	1.888163e-01	4.549620e-01	1.682418e-01
8.600000e+02	1.353850e+00	8.867231e-01	1.277067e+00	1.443103e+00	8.523084e-01	8.521372e-02	2.968515e-02	3.293552e+00	1.035649e+00	3.413355e+00	4.632273e+00	5.035123e-01	2.851335e-01	5.323898e-02	2.541872e-01	1.802492e+00	3.871951e+00	2.542471e+00	1.891281e-01	4.578180e-01	1.681437e-01
8.610000e+02	1.353562e+00	8.857332e-01	1.281600e+00	1.443953e+00	8.485731e-01	8.300220e-02	2.962184e-02	3.291605e+00	1.035106e+00	3.419900e+00	4.636512e+00	5.026570e-01	2.860615e-01	5.262521e-02	2.561227e-01	1.797952e+00	3.872602e+00	2.526958e+00	1.897970e-01	4.622322e-01	1.686263e-01
8.620000e+02	1.353334e+00	8.855585e-01	1.289171e+00	1.443477e+00	8.472478e-01	8.068542e-02	2.956659e-02	3.291817e+00	1.038745e+00	3.423102e+00	4.638363e+00	5.027417e-01	2.876067e-01	5.201285e-02	2.576810e-01	1.794116e+00	3.868347e+00	2.511644e+00	1.904872e-01	4.649943e-01	1.693174e-01
8.630000e+02	1.353503e+00	8.867622e-01	1.296313e+00	1.444049e+00	8.470995e-01	7.809797e-02	2.960537e-02	3.294946e+00	1.044672e+00	3.423839e+00	4.636719e+00	5.045243e-01	2.892879e-01	5.180848e-02	2.592842e-01	1.793678e+00	3.862134e+00	2.500190e+00	1.910619e-01	4.654839e-01	1.704974e-01
8.640000e+02	1.353754e+00	8.891847e-01	1.301166e+00	1.445536e+00	8.473802e-01	7.565252e-02	2.966973e-02	3.296885e+00	1.052576e+00	3.422122e+00	4.629773e+00	5.061110e-01	2.909796e-01	5.179294e-02	2.602344e-01	1.797978e+00	3.858420e+00	2.490339e+00	1.918830e-01	4.647434e-01	1.726602e-01
8.650000e+02	1.353693e+00	8.922041e-01	1.302451e+00	1.450277e+00	8.470076e-01	7.394482e-02	2.959609e-02	3.298693e+00	1.061315e+00	3.422395e+00	4.615544e+00	5.071712e-01	2.924271e-01	5.185297e-02	2.613931e-01	1.803380e+00	3.853778e+00	2.478929e+00	1.934317e-01	4.629552e-01	1.751147e-01
8.660000e+02	1.353760e+00	8.976571e-01	1.302716e+00	1.456048e+00	8.456694e-01	7.255497e-02	2.943465e-02	3.307374e+00	1.070274e+00	3.428109e+00	4.596121e+00	5.075029e-01	2.935400e-01	5.189150e-02	2.627319e-01	1.806188e+00	3.846900e+00	2.467425e+00	1.951632e-01	4.610371e-01	1.768676e-01
8.670000e+02	1.354042e+00	9.059445e-01	1.304731e+00	1.459937e+00	8.435557e-01	7.161959e-02	2.959241e-02	3.320402e+00	1.078892e+00	3.436862e+00	4.578642e+00	5.067167e-01	2.940701e-01	5.194214e-02	2.633543e-01	1.803392e+00	3.840203e+00	2.457056e+00	1.966712e-01	4.590959e-01	1.781559e-01
8.680000e+02	1.354418e+00	9.150377e-01	1.307622e+00	1.462582e+00	8.403200e-01	7.119167e-02	3.009358e-02	3.333155e+00	1.086442e+00	3.445738e+00	4.567250e+00	5.053857e-01	2.943850e-01	5.244969e-02	2.635787e-01	1.798028e+00	3.833148e+00	2.446686e+00	1.987727e-01	4.572180e-01	1.792764e-01
8.690000e+02	1.354698e+00	9.236360e-01	1.312145e+00	1.464867e+00	8.371488e-01	7.078711e-02	3.060001e-02	3.342621e+00	1.092217e+00	3.449986e+00	4.561770e+00	5.036344e-01	2.956859e-01	5.328160e-02	2.635529e-01	1.793732e+00	3.825174e+00	2.436621e+00	2.009286e-01	4.557747e-01	1.798062e-01
8.700000e+02	1.354754e+00	9.304436e-01	1.315706e+00	1.467780e+00	8.361453e-01	7.072333e-02	3.128434e-02	3.349173e+00	1.096189e+00	3.452465e+00	4.559441e+00	5.027774e-01	2.979001e-01	5.376323e-02	2.633876e-01	1.790637e+00	3.814773e+00	2.426221e+00	2.019226e-01	4.548838e-01	1.794588e-01
8.710000e+02	1.354824e+00	9.345806e-01	1.318381e+00	1.470856e+00	8.351268e-01	7.087729e-02	3.217257e-02	3.355268e+00	1.100884e+00	3.457425e+00	4.557117e+00	5.028637e-01	2.994930e-01	5.347141e-02	2.637150e-01	1.790383e+00	3.802054e+00	2.417159e+00	2.020864e-01	4.543529e-01	1.782228e-01
8.720000e+02	1.354389e+00	9.362971e-01	1.320807e+00	1.471377e+00	8.337067e-01	7.084463e-02	3.318384e-02	3.361061e+00	1.104725e+00	3.461750e+00	4.551476e+00	5.037238e-01	3.000704e-01	5.274596e-02	2.640537e-01	1.791744e+00	3.787396e+00	2.411698e+00	2.014566e-01	4.529178e-01	1.767416e-01
8.730000e+02	1.353897e+00	9.380488e-01	1.324756e+00	1.471821e+00	8.313794e-01	7.015180e-02	3.424554e-02	3.369305e+00	1.107454e+00	3.466728e+00	4.544911e+00	5.060850e-01	2.985532e-01	5.153338e-02	2.641643e-01	1.792369e+00	3.769933e+00	2.409313e+00	1.994843e-01	4.518473e-01	1.758666e-01
8.740000e+02	1.354039e+00	9.407060e-01	1.331982e+00	1.474337e+00	8.266523e-01	6.885284e-02	3.509118e-02	3.380931e+00	1.110990e+00	3.472922e+00	4.537347e+00	5.084634e-01	2.962316e-01	5.008555e-02	2.646801e-01	1.793418e+00	3.753629e+00	2.407974e+00	1.970892e-01	4.534807e-01	1.759152e-01
8.750000e+02	1.354543e+00	9.435503e-01	1.340753e+00	1.478421e+00	8.222443e-01	6.783397e-02	3.558281e-02	3.396099e+00	1.115231e+00	3.477397e+00	4.528344e+00	5.095881e-01	2.947373e-01	4.877084e-02	2.655032e-01	1.793654e+00	3.739177e+00	2.406404e+00	1.951985e-01	4.555886e-01	1.767744e-01
8.760000e+02	1.355246e+00	9.481602e-01	1.346586e+00	1.483329e+00	8.196812e-01	6.718995e-02	3.584619e-02	3.413696e+00	1.119400e+00	3.479516e+00	4.520098e+00	5.109886e-01	2.939336e-01	4.766351e-02	2.660942e-01	1.793126e+00	3.724388e+00	2.405644e+00	1.939512e-01	4.570085e-01	1.786136e-01
8.770000e+02	1.355706e+00	9.544126e-01	1.348595e+00	1.485956e+00	8.179258e-01	6.650666e-02	3.593024e-02	3.432398e+00	1.124398e+00	3.477376e+00	4.513308e+00	5.115565e-01	2.937055e-01	4.685597e-02	2.664650e-01	1.793674e+00	3.707493e+00	2.404984e+00	1.934250e-01	4.584566e-01	1.806879e-01
8.780000e+02	1.356235e+00	9.603608e-01	1.352668e+00	1.487172e+00	8.172817e-01	6.557679e-02	3.622578e-02	3.451046e+00	1.130377e+00	3.473728e+00	4.507980e+00	5.111376e-01	2.931363e-01	4.628974e-02	2.677526e-01	1.793966e+00	3.690659e+00	2.404659e+00	1.934668e-01	4.585996e-01	1.826196e-01
8.790000e+02	1.356775e+00	9.660161e-01	1.359272e+00	1.488002e+00	8.177783e-01	6.486321e-02	3.677077e-02	3.466659e+00	1.135864e+00	3.471551e+00	4.499233e+00	5.110944e-01	2.925365e-01	4.552297e-02	2.697072e-01	1.792384e+00	3.678556e+00	2.403893e+00	1.940691e-01	4.575650e-01	1.841653e-01
8.800000e+02	1.357156e+00	9.705009e-01	1.364846e+00	1.488977e+00	8.183745e-01	6.454172e-02	3.720854e-02	3.481260e+00	1.140131e+00	3.473471e+00	4.487132e+00	5.107432e-01	2.931591e-01	4.431913e-02	2.721264e-01	1.789834e+00	3.669225e+00	2.400309e+00	1.954751e-01	4.563560e-01	1.851313e-01
8.810000e+02	1.357973e+00	9.719498e-01	1.368551e+00	1.491540e+00	8.193178e-01	6.447281e-02	3.779367e-02	3.498498e+00	1.142765e+00	3.477064e+00	4.480327e+00	5.084572e-01	2.948872e-01	4.321863e-02	2.753241e-01	1.788816e+00	3.661683e+00	2.395589e+00	1.967541e-01	4.559240e-01	1.865287e-01
8.820000e+02	1.359103e+00	9.730746e-01	1.371310e+00	1.494091e+00	8.207251e-01	6.458913e-02	3.838804e-02	3.514065e+00	1.145033e+00	3.478905e+00	4.479258e+00	5.041685e-01	2.966897e-01	4.246322e-02	2.795428e-01	1.789475e+00	3.658151e+00	2.389928e+00	1.972508e-01	4.564711e-01	1.884795e-01
8.830000e+02	1.360462e+00	9.752557e-01	1.375917e+00	1.498352e+00	8.219779e-01	6.437030e-02	3.866090e-02	3.529194e+00	1.147264e+00	3.479233e+00	4.477227e+00	5.001758e-01	2.979931e-01	4.192660e-02	2.848358e-01	1.789747e+00	3.655610e+00	2.385808e+00	1.976198e-01	4.574846e-01	1.905934e-01
8.840000e+02	1.362256e+00	9.787597e-01	1.380368e+00	1.503879e+00	8.220584e-01	6.418002e-02	3.876700e-02	3.546837e+00	1.150768e+00	3.480018e+00	4.474911e+00	4.962748e-01	2.991888e-01	4.146911e-02	2.902628e-01	1.792473e+00	3.653304e+00	2.383135e+00	1.978859e-01	4.579492e-01	1.926311e-01
8.850000e+02	1.364654e+00	9.843424e-01	1.383690e+00	1.506634e+00	8.224120e-01	6.412353e-02	3.919608e-02	3.566184e+00	1.156320e+00	3.483563e+00	4.474163e+00	4.922606e-01	3.007423e-01	4.110907e-02	2.958629e-01	1.797652e+00	3.652964e+00	2.382015e+00	1.980965e-01	4.571323e-01	1.946244e-01
8.860000e+02	1.367205e+00	9.902729e-01	1.388977e+00	1.506564e+00	8.234831e-01	6.413700e-02	4.009394e-02	3.583650e+00	1.161079e+00	3.489448e+00	4.473988e+00	4.889218e-01	3.028955e-01	4.060220e-02	3.007372e-01	1.802638e+00	3.655838e+00	2.380621e+00	1.980959e-01	4.556659e-01	1.963893e-01
